text,label
Your package delivery is pending. Please provide your personal information to confirm delivery.,1
Please find attached the minutes from our last meeting. Let me know if you have any questions.,0
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,0
Your subscription is about to expire. Renew now to continue enjoying our services.,1
"Dear Drew, your account has been compromised. Click the link to reset your password immediately.",1
"Hi Jordan, please find the attached report for this month's performance review.",0
You have a new secure message from your bank. Click here to read it.,1
Congratulations! You've won a $2000 gift card. Click here to claim your prize.,1
Your package delivery is pending. Please provide your personal information to confirm delivery.,1
Congratulations! You've won a $2000 gift card. Click here to claim your prize.,1
Your subscription is about to expire. Renew now to continue enjoying our services.,1
"Hi Drew, it was great meeting you at the conference. Let's catch up for coffee next week.",0
Please find attached the minutes from our last meeting. Let me know if you have any questions.,0
Please find attached the minutes from our last meeting. Let me know if you have any questions.,0
Your payment has been declined. Update your billing information to continue using our service.,1
Your payment has been declined. Update your billing information to continue using our service.,1
Your package delivery is pending. Please provide your personal information to confirm delivery.,1
"Dear Jane, your subscription has been successfully renewed. Thank you for your continued support.",0
"Hi Jane, please find the attached report for this month's performance review.",0
Your payment has been declined. Update your billing information to continue using our service.,1
"Dear Alex, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",0
Your package delivery is pending. Please provide your personal information to confirm delivery.,1
Congratulations! You've won a $500 gift card. Click here to claim your prize.,1
"Dear Taylor, your subscription has been successfully renewed. Thank you for your continued support.",0
"Hi Jane, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",0
Welcome to our newsletter! Stay tuned for the latest updates and offers.,0
Please find attached the minutes from our last meeting. Let me know if you have any questions.,0
Congratulations! You've won a $500 gift card. Click here to claim your prize.,1
"Dear Sam, your account has been compromised. Click the link to reset your password immediately.",1
Welcome to our newsletter! Stay tuned for the latest updates and offers.,0
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",0
Your package delivery is pending. Please provide your personal information to confirm delivery.,1
"Dear Casey, your subscription has been successfully renewed. Thank you for your continued support.",0
"Hi Jane, it was great meeting you at the conference. Let's catch up for coffee next week.",0
Important: Update your email account settings to avoid service interruption.,1
"Dear Chris, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",0
Congratulations! You've won a $500 gift card. Click here to claim your prize.,1
Your subscription is about to expire. Renew now to continue enjoying our services.,1
"Dear Casey, your account has been compromised. Click the link to reset your password immediately.",1
"Dear Jane, your subscription has been successfully renewed. Thank you for your continued support.",0
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",0
Your subscription is about to expire. Renew now to continue enjoying our services.,1
